Year_of_Birth Gender Child's_First_Name Count Rank
2014 FEMALE Sherlyn 22 61
2014 MALE Damian 49 60
2014 MALE Nico 10 102
2012 FEMALE JULIANNA 17 76
2014 FEMALE Shirley 15 68
2013 MALE Mohammad 21 89
2012 FEMALE KAITLYN 31 58
2012 MALE DANIEL 67 16
2013 MALE Maximilian 12 93
2012 FEMALE YARA 10 83
2014 FEMALE Isabel 13 37
2012 FEMALE SYLVIA 16 77
2012 MALE ROBERTO 18 92
2014 MALE Austin 39 69
2013 MALE Andrew 78 40
2013 MALE Jace 10 100
2014 FEMALE Lana 13 83
2014 MALE Dariel 28 80
2014 FEMALE Fanta 12 39
2013 MALE Adan 10 95
2012 MALE MAXIMUS 14 90
2013 MALE Ethan 252 5
2014 FEMALE Sienna 10 73
2014 MALE Mordche 10 102
2014 MALE Angel 10 60
2013 FEMALE Egypt 13 44
2014 FEMALE Skyla 16 67
2012 FEMALE GIA 36 57
2014 FEMALE Skylar 25 58
2014 FEMALE Skyler 11 72
2014 MALE Kayden 67 17
2013 FEMALE Ariella 35 57
2012 MALE NOAH 53 25
2012 MALE LEO 103 28
2014 MALE Tyler 77 13
2014 FEMALE Sofia 199 4
2014 FEMALE Sophia 259 2
2014 FEMALE Sophie 26 57
2014 FEMALE Stella 16 67
2014 FEMALE Stephanie 39 47
2014 FEMALE Tatiana 12 71
2014 MALE Marcus 28 40
2014 FEMALE Taylor 23 60
2014 FEMALE Tiffany 20 63
2014 FEMALE Trinity 11 72
2014 FEMALE Valentina 135 10
2013 FEMALE Rose 10 78
2014 FEMALE Valeria 34 49
2014 FEMALE Valerie 57 35
2013 FEMALE Analia 12 76
2013 MALE William 66 48
2014 MALE Hayden 16 52
2014 FEMALE Valery 12 71
2014 FEMALE Vanessa 29 54
2014 FEMALE Victoria 148 8
2014 FEMALE Violet 27 56
2014 MALE Dante 11 101
2012 FEMALE ATHENA 10 45
2014 FEMALE Violeta 12 71
2012 MALE ALEXANDER 73 16
2012 MALE JULIAN 108 33
2013 FEMALE Mikayla 14 78
2014 FEMALE Ruby 22 61
2012 FEMALE KATIE 12 81
2013 FEMALE Sylvia 10 82
2014 FEMALE Wendy 11 72
2014 FEMALE Ximena 26 57
2014 FEMALE Yaretzi 20 63
2012 FEMALE GENESIS 117 10
2014 FEMALE Yasmin 10 73
2014 FEMALE Zoe 87 21
2013 FEMALE Angelina 43 50
2013 FEMALE Summer 13 39
2012 MALE NIKOLAS 10 94
2014 FEMALE Zoey 34 49
2014 FEMALE Abigail 124 13
2014 MALE Hamza 16 96
2014 MALE Timothy 16 92
2014 FEMALE Ada 12 84
2014 FEMALE Juliette 21 62
2013 MALE Kyrie 21 51
2014 FEMALE Addison 22 74
2014 FEMALE Adelaide 19 77
2014 FEMALE Adele 24 72
2014 FEMALE Adelina 11 85
2014 MALE Sean 53 61
2013 FEMALE Andrea 43 45
2012 MALE JUDAH 16 55
2012 MALE EMILIANO 10 100
2014 MALE Yisrael 14 98
2012 FEMALE SHAYLA 10 47
2014 FEMALE Crystal 17 33
2012 MALE RYAN 165 14
2014 FEMALE Adeline 12 84
2014 FEMALE Emilia 54 45
2013 FEMALE Ximena 19 69
2014 FEMALE Adina 22 74
2014 FEMALE Adriana 23 73
2014 FEMALE Adrianna 10 86
2012 MALE JONATHAN 73 43
2013 FEMALE Lizbeth 25 63
2014 FEMALE Francesca 39 57
2012 MALE IBRAHIM 18 86
2014 FEMALE Ahuva 22 74
2014 FEMALE Aisha 13 83
2012 FEMALE SKYLAR 43 16
2013 MALE Gustavo 14 91
2014 FEMALE Alessandra 18 78
2013 FEMALE Nina 18 34
2014 FEMALE Alessia 20 76
2014 FEMALE Alexa 37 59
2013 MALE Devin 10 57
2014 FEMALE Alexandra 84 26
2014 FEMALE Alexis 23 73
2014 FEMALE Daniela 50 38
2014 FEMALE Alice 56 43
2012 FEMALE ELLE 20 73
2014 FEMALE Amiya 10 41
2014 FEMALE Amaya 33 18
2012 MALE THOMAS 126 22
2014 FEMALE Alina 19 77
2013 FEMALE Mira 13 79
2012 FEMALE PARIS 16 73
2013 FEMALE June 13 79
2014 FEMALE Anaya 32 18
2014 FEMALE Alisa 13 83
2014 FEMALE Aliza 17 79
2014 FEMALE Rifky 11 85
2012 MALE LOUIS 14 96
2014 FEMALE Allison 14 82
2014 MALE Brandon 131 20
2014 FEMALE Alma 11 85
2014 MALE Alpha 16 54
2014 FEMALE Alyssa 36 60
2014 MALE Amare 10 60
2014 FEMALE Amanda 10 86
2013 MALE Marcus 15 95
2013 FEMALE Christina 10 82
2012 MALE JADEN 42 31
2014 FEMALE Willa 26 70
2013 MALE Anson 22 45
2014 MALE Kai 23 89
2014 FEMALE Amelia 73 31
2014 FEMALE Amelie 10 86
2012 FEMALE JESSICA 27 62
2014 FEMALE Amina 27 69
2014 FEMALE Vanessa 29 54
2014 FEMALE Amira 19 77
2012 MALE RICHARD 36 37
2014 FEMALE Ana 11 85
2013 FEMALE Gia 18 70
2014 FEMALE Anastasia 26 70
2014 FEMALE Libby 30 66
2013 FEMALE Naomi 41 52
2013 FEMALE Elisheva 17 75
2014 FEMALE Angelica 12 84
2012 FEMALE PENELOPE 54 42
2013 MALE Derrick 10 62
2013 FEMALE Julia 23 65
2014 FEMALE Angelina 46 50
2012 MALE CAYDEN 19 52
2013 FEMALE Margaret 25 67
2013 FEMALE Tamar 10 82
2013 FEMALE Amanda 13 79
2012 FEMALE ANNA 10 79
2014 FEMALE Anisa 14 82
2014 FEMALE Anna 95 22
2014 FEMALE Annabelle 26 70
2014 FEMALE Anne 10 86
2014 FEMALE Antonia 17 79
2014 FEMALE Aria 45 51
2014 FEMALE Ariana 41 55
2014 FEMALE Arianna 31 65
2014 FEMALE Ariel 13 83
2014 FEMALE Ariella 32 64
2014 FEMALE Ashley 14 82
2014 FEMALE Atara 13 83
2014 FEMALE Athena 10 86
2014 FEMALE Audrey 33 63
2014 FEMALE Aurora 19 77
2014 FEMALE Ava 146 9
2014 FEMALE Avery 66 34
2014 FEMALE Avigail 12 84
2014 FEMALE Avital 10 86
2014 FEMALE Aviva 14 82
2014 FEMALE Aya 14 82
2014 FEMALE Ayala 10 86
2014 FEMALE Ayla 18 78
2014 FEMALE Aziza 11 85
2014 FEMALE Baila 39 57
2014 FEMALE Barbara 10 86
2014 FEMALE Batsheva 32 64
2014 FEMALE Beatrice 44 52
2014 FEMALE Bella 33 63
2014 FEMALE Bianca 15 81
2014 FEMALE Blake 11 85
2014 FEMALE Blima 29 67
2014 FEMALE Blimy 27 69
2014 FEMALE Bracha 22 74
2014 FEMALE Brianna 16 80
2014 FEMALE Bridget 11 85
2014 FEMALE Brielle 12 84
2014 FEMALE Brooke 33 63
2014 FEMALE Brucha 13 83
2014 FEMALE Bruchy 17 79
2014 FEMALE Brynn 10 86
2014 FEMALE Caitlin 11 85
2014 FEMALE Camila 10 86
2014 FEMALE Camilla 17 79
2014 FEMALE Camille 11 85
2014 FEMALE Carly 10 86
2014 FEMALE Carolina 13 83
2014 FEMALE Caroline 45 51
2014 FEMALE Cassidy 10 86
2014 FEMALE Catherine 37 59
2014 FEMALE Cecelia 11 85
2014 FEMALE Cecilia 24 72
2014 FEMALE Celia 10 86
2014 FEMALE Celine 10 86
2014 FEMALE Chana 143 10
2014 FEMALE Chany 33 63
2014 FEMALE Charlie 20 76
2014 FEMALE Charlotte 133 12
2014 FEMALE Chava 39 57
2014 FEMALE Chavy 13 83
2014 FEMALE Chaya 194 6
2014 FEMALE Chloe 81 28
2014 FEMALE Christina 11 85
2014 FEMALE Claire 43 53
2014 FEMALE Clara 36 60
2014 FEMALE Clementine 11 85
2014 FEMALE Colette 15 81
2014 FEMALE Cora 19 77
2014 FEMALE Dahlia 13 83
2014 FEMALE Daniella 23 73
2014 FEMALE Danielle 23 73
2014 FEMALE Daphne 16 80
2014 FEMALE Delilah 10 86
2014 FEMALE Devora 23 73
2014 FEMALE Devorah 47 49
2014 FEMALE Diana 25 71
2014 FEMALE Dina 28 68
2014 FEMALE Dylan 33 63
2014 FEMALE Eden 14 82
2014 FEMALE Eleanor 65 35
2014 FEMALE Elena 27 69
2014 FEMALE Eleni 10 86
2014 FEMALE Eliana 49 47
2014 FEMALE Elisheva 12 84
2014 FEMALE Eliza 21 75
2014 FEMALE Elizabeth 101 19
2014 FEMALE Ella 112 16
2014 FEMALE Elle 24 72
2014 FEMALE Ellie 31 65
2014 FEMALE Eloise 42 54
2014 FEMALE Elsa 13 83
2014 FEMALE Emerson 17 79
2014 FEMALE Emilia 54 45
2014 FEMALE Emily 143 10
2014 FEMALE Emma 205 5
2014 FEMALE Emmeline 11 85
2014 FEMALE Erin 10 86
2014 FEMALE Esme 14 82
2014 FEMALE Ester 10 86
2014 FEMALE Esther 233 2
2014 FEMALE Esty 22 74
2014 FEMALE Etty 18 78
2014 FEMALE Eva 74 30
2014 FEMALE Evangeline 11 85
2014 FEMALE Eve 18 78
2014 FEMALE Evelyn 64 36
2014 FEMALE Everly 14 82
2014 FEMALE Evie 12 84
2014 FEMALE Faiga 24 72
2014 FEMALE Faigy 74 30
2014 FEMALE Fatima 11 85
2014 FEMALE Fiona 36 60
2014 FEMALE Fradel 11 85
2014 FEMALE Frady 14 82
2014 FEMALE Fraidy 29 67
2014 FEMALE Frances 22 74
2014 FEMALE Francesca 39 57
2014 FEMALE Frimet 12 84
2014 FEMALE Gabriela 13 83
2014 FEMALE Gabriella 93 23
2014 FEMALE Gabrielle 15 81
2014 FEMALE Gemma 17 79
2014 FEMALE Genevieve 23 73
2014 FEMALE Georgia 26 70
2014 FEMALE Gia 17 79
2014 FEMALE Gianna 38 58
2014 FEMALE Giovanna 13 83
2014 FEMALE Giselle 12 84
2014 FEMALE Gitty 68 33
2014 FEMALE Giuliana 23 73
2014 FEMALE Golda 18 78
2014 FEMALE Goldie 11 85
2014 FEMALE Goldy 17 79
2014 FEMALE Grace 86 25
2014 FEMALE Hadassah 13 83
2014 FEMALE Hadley 19 77
2014 FEMALE Hailey 22 74
2014 FEMALE Hana 12 84
2014 FEMALE Hanna 17 79
2014 FEMALE Hannah 64 36
2014 FEMALE Harlow 11 85
2014 FEMALE Harper 41 55
2014 FEMALE Hazel 24 72
2014 FEMALE Helen 17 79
2014 FEMALE Helena 17 79
2014 FEMALE Henchy 20 76
2014 FEMALE Henny 18 78
2014 FEMALE Hinda 10 86
2014 FEMALE Hindy 34 62
2014 FEMALE Iris 14 82
2014 FEMALE Isabel 30 66
2014 FEMALE Isabella 117 15
2014 FEMALE Isabelle 26 70
2014 FEMALE Isla 31 65
2014 FEMALE Ivy 20 76
2014 FEMALE Jacqueline 16 80
2014 FEMALE Jana 10 86
2014 FEMALE Jane 25 71
2014 FEMALE Jasmina 11 85
2014 FEMALE Jasmine 19 77
2014 FEMALE Jenna 23 73
2014 FEMALE Jessica 14 82
2014 FEMALE Jordyn 11 85
2014 FEMALE Josephine 39 57
2014 FEMALE Julia 84 26
2014 FEMALE Juliana 30 66
2014 FEMALE Julianna 17 79
2014 FEMALE Julie 14 82
2014 FEMALE Juliet 31 65
2014 FEMALE Juliette 32 64
2014 FEMALE June 13 83
2018 MALE Ethan 215 8
2014 FEMALE Juniper 14 82
2014 FEMALE Kaitlyn 10 86
2014 FEMALE Kate 17 79
2014 FEMALE Katherine 42 54
2014 FEMALE Kayla 42 54
2014 FEMALE Kaylee 15 81
2014 FEMALE Keira 13 83
2014 FEMALE Kennedy 10 86
2014 FEMALE Khloe 11 85
2014 FEMALE Kira 13 83
2014 FEMALE Kylie 13 83
2014 FEMALE Laila 23 73
2014 FEMALE Lana 13 83
2014 FEMALE Lara 17 79
2014 FEMALE Laura 22 74
2014 FEMALE Lauren 33 63
2014 FEMALE Layan 13 83
2014 FEMALE Layla 55 44
2014 FEMALE Lea 30 66
2014 FEMALE Leah 206 4
2014 FEMALE Leila 14 82
2014 FEMALE Lena 28 68
2014 FEMALE Leora 10 86
2014 FEMALE Lia 12 84
2014 FEMALE Liana 15 81
2014 FEMALE Liba 23 73
2014 FEMALE Libby 30 66
2014 FEMALE Lila 42 54
2014 FEMALE Lilah 11 85
2014 FEMALE Lilian 10 86
2014 FEMALE Liliana 22 74
2014 FEMALE Lillian 40 56
2014 FEMALE Lilly 16 80
2014 FEMALE Lily 88 24
2014 FEMALE Lina 13 83
2014 FEMALE Linda 10 86
2014 FEMALE Liv 16 80
2014 FEMALE Livia 13 83
2014 FEMALE Lola 20 76
2014 FEMALE Louisa 12 84
2014 FEMALE Lucia 29 67
2014 FEMALE Lucy 58 41
2014 FEMALE Luna 16 80
2014 FEMALE Lydia 14 82
2014 FEMALE Lyla 19 77
2014 FEMALE Mackenzie 26 70
2014 FEMALE Madeleine 35 61
2014 FEMALE Madeline 59 40
2014 FEMALE Madelyn 24 72
2014 FEMALE Madison 68 33
2014 FEMALE Mae 11 85
2014 FEMALE Maeve 30 66
2014 FEMALE Maisie 14 82
2014 FEMALE Malak 14 82
2014 FEMALE Malka 84 26
2014 FEMALE Malky 70 32
2014 FEMALE Margaret 33 63
2014 FEMALE Margot 19 77
2014 FEMALE Maria 45 51
2014 FEMALE Mariam 19 77
2014 FEMALE Marielle 11 85
2014 FEMALE Mary 28 68
2014 FEMALE Maryam 23 73
2014 FEMALE Matilda 18 78
2014 FEMALE Maya 106 18
2014 FEMALE Melanie 13 83
2014 FEMALE Menucha 13 83
2014 FEMALE Mia 139 11
2014 FEMALE Michaela 13 83
2014 FEMALE Michelle 23 73
2014 FEMALE Mikayla 15 81
2014 FEMALE Mila 62 38
2014 FEMALE Milana 19 77
2014 FEMALE Mina 12 84
2014 FEMALE Mindy 29 67
2014 FEMALE Mira 17 79
2014 FEMALE Mirel 15 81
2014 FEMALE Miriam 143 10
2014 FEMALE Molly 27 69
2014 FEMALE Morgan 14 82
2014 FEMALE Mushka 12 84
2014 FEMALE Nadia 13 83
2014 FEMALE Naomi 49 47
2014 FEMALE Natalia 13 83
2014 FEMALE Natalie 44 52
2014 FEMALE Nechama 30 66
2014 FEMALE Nicole 41 55
2014 FEMALE Nina 41 55
2014 FEMALE Noa 28 68
2014 FEMALE Noelle 13 83
2014 FEMALE Noor 15 81
2014 FEMALE Nora 70 32
2014 FEMALE Olive 19 77
2014 FEMALE Olivia 248 1
2014 FEMALE Paige 22 74
2014 FEMALE Parker 17 79
2014 FEMALE Pearl 23 73
2014 FEMALE Penelope 63 37
2014 FEMALE Perel 19 77
2014 FEMALE Perl 17 79
2014 FEMALE Perry 13 83
2014 FEMALE Pessy 30 66
2014 FEMALE Peyton 15 81
2014 FEMALE Phoebe 27 69
2014 FEMALE Piper 19 77
2014 FEMALE Poppy 14 82
2014 FEMALE Quinn 26 70
2014 FEMALE Rachel 228 3
2014 FEMALE Raizel 15 81
2014 FEMALE Raizy 84 26
2014 FEMALE Rebecca 43 53
2014 FEMALE Reese 22 74
2014 FEMALE Reizy 10 86
2014 FEMALE Rena 11 85
2014 FEMALE Rifky 11 85
2014 FEMALE Riley 31 65
2014 FEMALE Rivka 100 20
2014 FEMALE Rivky 52 46
2014 FEMALE Rochel 31 65
2014 FEMALE Roizy 13 83
2014 FEMALE Rosa 10 86
2014 FEMALE Rose 55 44
2014 FEMALE Rowan 10 86
2014 FEMALE Ruby 48 48
2014 FEMALE Ruchel 10 86
2014 FEMALE Ruchy 17 79
2014 FEMALE Ruth 11 85
2014 FEMALE Sabrina 25 71
2014 FEMALE Sadie 43 53
2014 FEMALE Salma 10 86
2014 FEMALE Samantha 57 42
2014 FEMALE Samira 10 86
2014 FEMALE Sara 121 14
2014 FEMALE Sarah 185 7
2014 FEMALE Sasha 12 84
2014 FEMALE Savannah 25 71
2014 FEMALE Scarlett 40 56
2014 FEMALE Serena 16 80
2014 FEMALE Shaina 13 83
2014 FEMALE Shaindel 15 81
2014 FEMALE Shaindy 55 44
2014 FEMALE Shayna 12 84
2014 FEMALE Shifra 21 75
2014 FEMALE Shira 24 72
2014 FEMALE Shoshana 19 77
2014 FEMALE Siena 16 80
2014 FEMALE Sienna 44 52
2014 FEMALE Sima 14 82
2014 FEMALE Simone 22 74
2014 FEMALE Skylar 17 79
2014 FEMALE Sloane 25 71
2014 FEMALE Sofia 110 17
2014 FEMALE Sophia 172 8
2014 FEMALE Sophie 56 43
2014 FEMALE Stella 78 29
2014 FEMALE Summer 13 83
2014 FEMALE Suri 13 83
2014 FEMALE Sury 31 65
2014 FEMALE Sydney 23 73
2014 FEMALE Sylvia 16 80
2014 FEMALE Sylvie 10 86
2014 FEMALE Talia 49 47
2014 FEMALE Tamar 12 84
2014 FEMALE Taylor 24 72
2014 FEMALE Tess 11 85
2014 FEMALE Tessa 13 83
2014 FEMALE Thea 11 85
2014 FEMALE Toby 46 50
2014 FEMALE Trany 12 84
2014 FEMALE Tzipora 14 82
2014 FEMALE Tziporah 12 84
2014 FEMALE Valentina 45 51
2014 FEMALE Vera 12 84
2014 FEMALE Veronica 18 78
2014 FEMALE Victoria 83 27
2014 FEMALE Violet 49 47
2014 FEMALE Vivian 61 39
2014 FEMALE Vivienne 36 60
2014 FEMALE Willa 26 70
2014 FEMALE Yael 16 80
2014 FEMALE Yasmina 11 85
2014 FEMALE Yasmine 12 84
2014 FEMALE Yehudis 25 71
2014 FEMALE Yides 26 70
2014 FEMALE Yitty 59 40
2014 FEMALE Yocheved 28 68
2014 FEMALE Zelda 12 84
2014 FEMALE Zissy 25 71
2014 FEMALE Zoe 96 21
2014 FEMALE Zoey 26 70
2014 MALE Aahil 14 54
2014 MALE Aaron 63 14
2014 MALE Aayan 10 58
2014 MALE Abdullah 30 38
2014 MALE Adam 35 33
2014 MALE Adrian 26 42
2014 MALE Adyan 17 51
2014 MALE Ahmed 12 56
2014 MALE Ahnaf 11 57
2014 MALE Aidan 29 39
2014 MALE Aiden 135 5
2014 MALE Alan 28 40
2014 MALE Albert 20 48
2014 MALE Alex 45 26
2014 MALE Alexander 51 21
2014 MALE Alfred 18 50
2014 MALE Ali 21 47
2014 MALE Allen 26 42
2014 MALE Alston 13 55
2014 MALE Alvin 32 36
2014 MALE Anderson 12 56
2014 MALE Andrew 63 14
2014 MALE Andy 42 29
2014 MALE Anson 23 45
2014 MALE Anthony 31 37
2014 MALE Arham 12 56
2014 MALE Arjun 20 48
2014 MALE Armaan 13 55
2014 MALE Arvin 11 57
2014 MALE Aryan 18 50
2014 MALE Asher 15 53
2014 MALE Austin 63 14
2014 MALE Ayaan 55 18
2014 MALE Ayan 16 52
2014 MALE Ayden 15 53
2014 MALE Azaan 10 58
2014 MALE Benjamin 48 24
2014 MALE Benson 23 45
2014 MALE Brandon 45 26
2014 MALE Brayden 10 58
2014 MALE Brian 34 34
2014 MALE Bryan 15 53
2014 MALE Caleb 23 45
2014 MALE Calvin 10 58
2014 MALE Cameron 11 57
2014 MALE Carson 38 30
2014 MALE Carter 12 56
2014 MALE Charles 21 47
2014 MALE Chase 11 57
2014 MALE Chris 14 54
2014 MALE Christian 15 53
2014 MALE Christopher 18 50
2014 MALE Colin 15 53
2014 MALE Connor 21 47
2014 MALE Damon 17 51
2014 MALE Daniel 87 7
2014 MALE Darren 15 53
2014 MALE David 30 38
2014 MALE Derek 32 36
2014 MALE Devin 22 46
2014 MALE Dylan 50 22
2014 MALE Eason 38 30
2014 MALE Eden 17 51
2014 MALE Edison 14 54
2014 MALE Edward 13 55
2014 MALE Edwin 11 57
2014 MALE Eli 10 58
2014 MALE Elijah 13 55
2014 MALE Elvis 13 55
2014 MALE Emmanuel 10 58
2014 MALE Eric 84 9
2014 MALE Ethan 179 2
2014 MALE Evan 76 11
2014 MALE Felix 33 35
2014 MALE Frank 10 58
2014 MALE Gabriel 17 51
2014 MALE Gary 10 58
2014 MALE Gavin 20 48
2014 MALE George 15 53
2014 MALE Gordon 10 58
2014 MALE Grayson 12 56
2014 MALE Harrison 16 52
2014 MALE Hassan 10 58
2014 MALE Hayden 16 52
2014 MALE Henry 30 38
2014 MALE Hudson 17 51
2014 MALE Hunter 18 50
2014 MALE Ian 43 28
2014 MALE Ibrahim 24 44
2014 MALE Isaac 33 35
2014 MALE Isaiah 12 56
2014 MALE Ivan 43 28
2014 MALE Jack 21 47
2014 MALE Jacob 48 24
2014 MALE Jaden 30 38
2014 MALE Jake 14 54
2014 MALE James 52 20
2014 MALE Jason 78 10
2014 MALE Jasper 18 50
2014 MALE Jayden 187 1
2014 MALE Jeffrey 17 51
2014 MALE Jeremy 29 39
2014 MALE Jerry 15 53
2014 MALE Jimmy 19 49
2014 MALE John 26 42
2014 MALE Jonathan 43 28
2014 MALE Jordan 17 51
2014 MALE Joseph 18 50
2014 MALE Joshua 36 32
2014 MALE Julian 17 51
2014 MALE Justin 56 17
2014 MALE Kabir 10 58
2014 MALE Kaden 12 56
2014 MALE Kai 21 47
2014 MALE Kayden 16 52
2014 MALE Kevin 62 15
2014 MALE Kimi 24 44
2014 MALE Kingsley 21 47
2014 MALE Kyle 53 19
2014 MALE Lawrence 26 42
2014 MALE Leo 48 24
2014 MALE Leon 15 53
2014 MALE Leonardo 13 55
2014 MALE Liam 61 16
2014 MALE Logan 24 44
2014 MALE Louis 18 50
2014 MALE Luca 14 54
2014 MALE Lucas 139 4
2014 MALE Luke 26 42
2014 MALE Marcus 28 40
2014 MALE Mark 10 58
2014 MALE Mason 64 13
2014 MALE Matthew 71 12
2014 MALE Max 22 46
2014 MALE Maxwell 20 48
2014 MALE Michael 44 27
2014 MALE Miles 20 48
2014 MALE Mohammad 63 14
2014 MALE Mohammed 35 33
2014 MALE Muhammad 129 6
2014 MALE Musa 11 57
2014 MALE Nathan 49 23
2014 MALE Nathaniel 23 45
2014 MALE Neil 13 55
2014 MALE Nicholas 30 38
2014 MALE Noah 42 29
2014 MALE Oliver 55 18
2014 MALE Omar 10 58
2014 MALE Oscar 27 41
2014 MALE Owen 48 24
2014 MALE Rayan 20 48
2014 MALE Raymond 37 31
2014 MALE Rayyan 24 44
2014 MALE Rehan 13 55
2014 MALE Richard 18 50
2014 MALE Ricky 10 58
2014 MALE Riley 10 58
2014 MALE Rohan 21 47
2014 MALE Roman 10 58
2014 MALE Roy 23 45
2014 MALE Ryan 164 3
2014 MALE Ryder 15 53
2014 MALE Samuel 22 46
2014 MALE Sean 12 56
2014 MALE Sebastian 17 51
2014 MALE Shawn 11 57
2014 MALE Shayan 10 58
2014 MALE Simon 10 58
2014 MALE Stanley 14 54
2014 MALE Steven 18 50
2014 MALE Syed 20 48
2014 MALE Tenzin 42 29
2014 MALE Theodore 22 46
2014 MALE Thomas 17 51
2014 MALE Timothy 19 49
2014 MALE Tony 11 57
2014 MALE Travis 10 58
2014 MALE Tristan 19 49
2014 MALE Tyler 33 35
2014 MALE Victor 12 56
2014 MALE Vincent 46 25
2014 MALE Wesley 18 50
2014 MALE William 85 8
2014 MALE Wilson 11 57
2014 MALE Winston 10 58
2014 MALE Xavier 10 58
2014 MALE Zachary 25 43
2014 MALE Zain 12 56
2014 MALE Zayan 18 50
2014 MALE Aaron 34 38
2014 MALE Abdoul 11 59
2014 MALE Abdoulaye 14 56
2014 MALE Abraham 13 57
2014 MALE Adam 24 46
2014 MALE Aden 17 53
2014 MALE Adonis 11 59
2014 MALE Adrian 15 55
2014 MALE Ahmed 10 60
2014 MALE Aiden 121 3
2014 MALE Alexander 49 26
2014 MALE Ali 10 60
2014 MALE Alpha 16 54
2014 MALE Amadou 15 55
2014 MALE Amare 10 60
2014 MALE Amari 30 42
2014 MALE Amir 101 10
2014 MALE Andre 13 57
2014 MALE Andrew 41 32
2014 MALE Angel 10 60
2014 MALE Anthony 37 35
2014 MALE Antonio 11 59
2014 MALE Asher 13 57
2014 MALE Ashton 30 42
2014 MALE Austin 22 48
2014 MALE Avery 23 47
2014 MALE Ayden 59 21
2014 MALE Benjamin 30 42
2014 MALE Blake 17 53
2014 MALE Bradley 15 55
2014 MALE Brandon 31 41
2014 MALE Brian 20 50
2014 MALE Bryan 15 55
2014 MALE Bryce 32 40
2014 MALE Bryson 17 53
2014 MALE Caden 10 60
2014 MALE Caiden 18 52
2014 MALE Caleb 55 23
2014 MALE Calvin 10 60
2014 MALE Cameron 38 34
2014 MALE Carmelo 13 57
2014 MALE Carter 106 8
2014 MALE Cayden 29 43
2014 MALE Chance 28 44
2014 MALE Charles 11 59
2014 MALE Chase 70 16
2014 MALE Christian 76 14
2014 MALE Christopher 55 23
2014 MALE Daniel 55 23
2014 MALE Darren 10 60
2014 MALE David 46 28
2014 MALE Devin 10 60
2014 MALE Dominic 14 56
2014 MALE Donovan 10 60
2018 MALE Lucas 205 9
2014 MALE Dylan 53 24
2014 MALE Eli 20 50
2014 MALE Elias 15 55
2014 MALE Elijah 117 4
2014 MALE Emmanuel 37 35
2014 MALE Eric 19 51
2014 MALE Ethan 138 1
2014 MALE Ezekiel 15 55
2014 MALE Ezra 10 60
2014 MALE Gabriel 43 31
2014 MALE Gavin 12 58
2014 MALE Giovanni 15 55
2014 MALE Greyson 11 59
2014 MALE Hunter 33 39
2014 MALE Ibrahim 22 48
2014 MALE Ibrahima 13 57
2014 MALE Isaac 28 44
2014 MALE Isaiah 56 22
2014 MALE Jace 44 30
2014 MALE Jacob 73 15
2014 MALE Jaden 28 44
2014 MALE Jaiden 21 49
2014 MALE Jalen 11 59
2014 MALE Jamar 12 58
2014 MALE James 41 32
2014 MALE Jasiah 12 58
2014 MALE Jason 34 38
2014 MALE Jaxon 12 58
2014 MALE Jayce 33 39
2014 MALE Jayceon 36 36
2014 MALE Jayden 121 3
2014 MALE Jaylen 19 51
2014 MALE Jayson 11 59
2014 MALE Jeremiah 114 5
2014 MALE Jeremy 14 56
2014 MALE Joel 29 43
2014 MALE John 20 50
2014 MALE Jonathan 46 28
2014 MALE Jordan 40 33
2014 MALE Joseph 27 45
2014 MALE Joshua 108 7
2014 MALE Josiah 89 11
2014 MALE Julian 18 52
2014 MALE Julius 17 53
2014 MALE Justice 10 60
2014 MALE Justin 43 31
2014 MALE Kaden 20 50
2014 MALE Kai 30 42
2014 MALE Kaiden 64 19
2014 MALE Kaleb 20 50
2014 MALE Kamari 12 58
2014 MALE Kareem 18 52
2014 MALE Karter 35 37
2014 MALE Kayden 67 17
2014 MALE Kenneth 12 58
2014 MALE Kevin 27 45
2014 MALE Khalil 13 57
2014 MALE King 66 18
2014 MALE Kingston 16 54
2014 MALE Kristian 17 53
2014 MALE Kyle 33 39
2014 MALE Kyrie 23 47
2014 MALE Landon 11 59
2014 MALE Levi 13 57
2014 MALE Liam 113 6
2014 MALE Logan 70 16
2014 MALE Lorenzo 10 60
2014 MALE Lucas 20 50
2014 MALE Luke 13 57
2014 MALE Major 16 54
2014 MALE Malachi 46 28
2014 MALE Malik 27 45
2014 MALE Mamadou 23 47
2014 MALE Marcus 18 52
2014 MALE Mason 105 9
2014 MALE Matthew 52 25
2014 MALE Mekhi 23 47
2014 MALE Messiah 49 26
2014 MALE Micah 32 40
2014 MALE Michael 80 12
2014 MALE Miles 13 57
2014 MALE Mohamed 43 31
2014 MALE Mohammed 12 58
2014 MALE Mouhamed 12 58
2014 MALE Moussa 16 54
2014 MALE Myles 11 59
2014 MALE Nasir 33 39
2014 MALE Nathan 63 20
2014 MALE Nathaniel 48 27
2014 MALE Nicholas 31 41
2014 MALE Noah 128 2
2014 MALE Noel 13 57
2014 MALE Nolan 16 54
2014 MALE Omar 21 49
2014 MALE Omari 13 57
2014 MALE Oumar 14 56
2014 MALE Peyton 14 56
2014 MALE Preston 16 54
2014 MALE Prince 21 49
2014 MALE Princeton 12 58
2014 MALE Quincy 15 55
2014 MALE Richard 16 54
2014 MALE Riley 14 56
2014 MALE Robert 13 57
2014 MALE Roman 10 60
2014 MALE Ryan 46 28
